Center Image,Left Image,Right Image,Steering,Throttle,Brake,Speed
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_53_373.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_53_373.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_53_373.jpg,-0.07044297,1.0,0.0,30.19
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_53_478.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_53_478.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_53_478.jpg,-0.08012585,1.0,0.0,30.19021
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_53_588.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_53_588.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_53_588.jpg,-0.08012585,1.0,0.0,30.19005
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_53_702.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_53_702.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_53_702.jpg,-0.08012585,1.0,0.0,30.19008
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_53_812.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_53_812.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_53_812.jpg,-0.08012585,1.0,0.0,30.19013
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_53_924.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_53_924.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_53_924.jpg,-0.08012585,1.0,0.0,30.19016
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_54_034.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_54_034.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_54_034.jpg,-0.08012585,1.0,0.0,30.19015
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_54_145.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_54_145.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_54_145.jpg,-0.01234567,1.0,0.0,30.19033
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_54_269.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_54_269.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_54_269.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_54_379.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_54_379.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_54_379.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_54_490.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_54_490.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_54_490.jpg,0.0,1.0,0.0,30.19033
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_54_583.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_54_583.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_54_583.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_54_692.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_54_692.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_54_692.jpg,0.0,1.0,0.0,30.19033
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_54_801.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_54_801.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_54_801.jpg,0.0,1.0,0.0,30.19036
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_54_908.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_54_908.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_54_908.jpg,0.0,1.0,0.0,30.19028
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_025.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_025.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_025.jpg,0.0,1.0,0.0,30.19041
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_130.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_130.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_130.jpg,0.0,1.0,0.0,30.19032
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_239.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_239.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_239.jpg,0.0,1.0,0.0,30.19026
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_337.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_337.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_337.jpg,0.0,1.0,0.0,30.1903
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_444.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_444.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_444.jpg,0.0,1.0,0.0,30.19027
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_550.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_550.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_550.jpg,0.0,1.0,0.0,30.19024
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_657.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_657.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_657.jpg,0.0,1.0,0.0,30.19028
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_761.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_761.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_761.jpg,0.0,1.0,0.0,30.19032
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_873.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_873.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_873.jpg,0.0,1.0,0.0,30.19028
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_55_976.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_55_976.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_55_976.jpg,0.0,1.0,0.0,30.19033
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_56_095.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_56_095.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_56_095.jpg,0.0,1.0,0.0,30.19028
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_56_191.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_56_191.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_56_191.jpg,0.0,1.0,0.0,30.19026
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_56_287.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_56_287.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_56_287.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_56_414.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_56_414.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_56_414.jpg,0.0,1.0,0.0,30.19027
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_56_509.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_56_509.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_56_509.jpg,0.0,1.0,0.0,30.19032
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_56_631.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_56_631.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_56_631.jpg,-0.02202855,1.0,0.0,30.19022
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_56_714.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_56_714.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_56_714.jpg,-0.06076009,1.0,0.0,30.1896
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_56_817.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_56_817.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_56_817.jpg,-0.08980875,1.0,0.0,30.18912
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_56_926.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_56_926.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_56_926.jpg,-0.08980875,1.0,0.0,30.18974
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_031.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_031.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_031.jpg,-0.08980875,1.0,0.0,30.18997
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_136.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_136.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_136.jpg,-0.08980875,1.0,0.0,30.19
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_241.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_241.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_241.jpg,-0.03171144,1.0,0.0,30.19047
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_344.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_344.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_344.jpg,0.0,1.0,0.0,30.19027
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_448.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_448.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_448.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_550.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_550.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_550.jpg,0.0,1.0,0.0,30.19032
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_652.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_652.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_652.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_759.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_759.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_759.jpg,0.0,1.0,0.0,30.1903
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_874.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_874.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_874.jpg,0.0,1.0,0.0,30.19033
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_57_960.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_57_960.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_57_960.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_062.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_062.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_062.jpg,0.0,1.0,0.0,30.19028
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_166.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_166.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_166.jpg,0.0,1.0,0.0,30.19027
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_271.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_271.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_271.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_370.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_370.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_370.jpg,0.0,1.0,0.0,30.19033
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_474.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_474.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_474.jpg,0.0,1.0,0.0,30.19032
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_576.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_576.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_576.jpg,0.0,1.0,0.0,30.19026
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_681.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_681.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_681.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_790.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_790.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_790.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_905.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_905.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_905.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_58_993.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_58_993.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_58_993.jpg,0.0,1.0,0.0,30.19034
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_59_091.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_59_091.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_59_091.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_59_215.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_59_215.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_59_215.jpg,-0.002662782,1.0,0.0,30.19027
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_59_324.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_59_324.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_59_324.jpg,-0.02202855,1.0,0.0,30.1902
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_59_411.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_59_411.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_59_411.jpg,-0.07044297,1.0,0.0,30.18932
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_59_522.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_59_522.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_59_522.jpg,-0.06076009,1.0,0.0,30.19007
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_59_625.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_59_625.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_59_625.jpg,-0.07044297,1.0,0.0,30.19002
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_59_724.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_59_724.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_59_724.jpg,-0.07044297,1.0,0.0,30.19012
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_59_847.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_59_847.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_59_847.jpg,-0.08980875,1.0,0.0,30.18976
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_31_59_925.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_31_59_925.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_31_59_925.jpg,-0.08980875,1.0,0.0,30.18992
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_32_00_029.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_32_00_029.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_32_00_029.jpg,-0.08980875,1.0,0.0,30.19001
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_32_00_129.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_32_00_129.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_32_00_129.jpg,-0.08980875,1.0,0.0,30.19011
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_32_00_231.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_32_00_231.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_32_00_231.jpg,-0.08980875,1.0,0.0,30.19011
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_32_00_330.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_32_00_330.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_32_00_330.jpg,-0.08980875,1.0,0.0,30.1901
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_32_00_429.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_32_00_429.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_32_00_429.jpg,-0.08980875,1.0,0.0,30.19009
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_32_00_528.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_32_00_528.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_32_00_528.jpg,-0.08980875,1.0,0.0,30.19013
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_32_00_627.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_32_00_627.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_32_00_627.jpg,-0.07044297,1.0,0.0,30.19044
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_32_00_733.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_32_00_733.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_32_00_733.jpg,0.0,1.0,0.0,30.19022
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_32_00_831.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_32_00_831.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_32_00_831.jpg,0.0,1.0,0.0,30.19029
